section,category,metric,type,date,value,publish_date,ObjectId
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,9.6,02/20/2021,24844
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/20/2021,24845
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.9,02/20/2021,24846
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.8,02/20/2021,24847
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.4,02/20/2021,24848
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.2,02/20/2021,24849
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,9.5,02/09/2021,24850
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.4,02/06/2021,24851
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,9.6,02/12/2021,24852
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,50-59,,11.2,01/28/2021,24853
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,50-59,,12.2,01/28/2021,24854
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10,01/28/2021,24855
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.1,01/31/2021,24856
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.9,01/28/2021,24857
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7,02/03/2021,24858
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.2,02/09/2021,24859
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,12.9,02/12/2021,24860
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.9,02/09/2021,24861
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.8,02/15/2021,24862
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10,02/15/2021,24863
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.5,02/15/2021,24864
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.1,02/15/2021,24865
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.5,02/15/2021,24866
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.6,02/15/2021,24867
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.2,02/15/2021,24868
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,8,02/15/2021,24869
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.9,02/15/2021,24870
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.4,02/15/2021,24871
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.6,02/15/2021,24872
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.7,02/16/2021,24873
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12.3,02/16/2021,24874
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.6,02/16/2021,24875
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.4,02/16/2021,24876
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,14.1,02/16/2021,24877
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.5,02/16/2021,24878
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.7,02/16/2021,24879
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.3,02/16/2021,24880
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.5,02/16/2021,24881
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.4,02/16/2021,24882
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.4,02/16/2021,24883
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.6,02/16/2021,24884
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.1,02/16/2021,24885
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.9,02/16/2021,24886
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.9,02/16/2021,24887
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.5,02/16/2021,24888
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.7,02/16/2021,24889
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.5,02/17/2021,24890
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12.3,02/17/2021,24891
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.6,02/17/2021,24892
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.3,02/17/2021,24893
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,14.3,02/17/2021,24894
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.4,02/17/2021,24895
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.5,02/17/2021,24896
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.3,02/17/2021,24897
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.2,02/17/2021,24898
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.3,02/17/2021,24899
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.6,02/17/2021,24900
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,9.4,02/17/2021,24901
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.1,02/17/2021,24902
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.9,02/17/2021,24903
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.8,02/17/2021,24904
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.6,02/17/2021,24905
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.8,02/17/2021,24906
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.5,02/18/2021,24907
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12.2,02/18/2021,24908
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.5,02/18/2021,24909
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.2,02/18/2021,24910
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,10.7,02/09/2021,24911
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.9,02/12/2021,24912
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,14.4,01/28/2021,24913
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.9,02/06/2021,24914
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,9.9,01/31/2021,24915
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11,02/03/2021,24916
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.6,02/09/2021,24917
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/09/2021,24918
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.2,02/09/2021,24919
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.9,02/09/2021,24920
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.2,02/09/2021,24921
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.5,02/09/2021,24922
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.1,02/10/2021,24923
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,11.8,02/10/2021,24924
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.1,02/10/2021,24925
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.3,02/10/2021,24926
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,13.8,02/10/2021,24927
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10,02/10/2021,24928
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.5,02/10/2021,24929
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,9.5,02/10/2021,24930
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.2,02/10/2021,24931
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.8,02/10/2021,24932
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,10.7,02/10/2021,24933
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.5,02/10/2021,24934
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/10/2021,24935
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.2,02/10/2021,24936
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.7,02/10/2021,24937
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.2,02/10/2021,24938
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.5,02/10/2021,24939
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.1,02/11/2021,24940
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,11.7,02/11/2021,24941
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10,02/11/2021,24942
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.2,02/11/2021,24943
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,13.6,02/11/2021,24944
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,9.9,02/11/2021,24945
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.4,02/11/2021,24946
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,9.5,02/11/2021,24947
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.1,02/11/2021,24948
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.9,02/11/2021,24949
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,10.9,02/11/2021,24950
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.6,02/11/2021,24951
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/11/2021,24952
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.2,02/11/2021,24953
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.6,02/11/2021,24954
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.2,02/11/2021,24955
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.5,02/11/2021,24956
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12,02/12/2021,24957
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,11.6,02/12/2021,24958
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.1,02/12/2021,24959
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.1,02/12/2021,24960
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,13.3,02/12/2021,24961
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,9.9,02/12/2021,24962
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.1,02/12/2021,24963
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,12.2,01/28/2021,24964
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.4,02/12/2021,24965
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,12.1,01/28/2021,24966
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/12/2021,24967
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.4,02/12/2021,24968
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.8,02/12/2021,24969
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.1,02/12/2021,24970
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.4,02/12/2021,24971
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,11.9,02/13/2021,24972
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,11.6,02/13/2021,24973
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10,02/13/2021,24974
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.1,02/13/2021,24975
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,13.2,02/13/2021,24976
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,9.9,02/13/2021,24977
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.2,02/13/2021,24978
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,9.6,02/13/2021,24979
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,13.2,02/13/2021,24980
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,6.9,02/13/2021,24981
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.3,02/13/2021,24982
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,8.4,02/13/2021,24983
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.5,02/13/2021,24984
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.4,02/13/2021,24985
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.9,02/13/2021,24986
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11,02/13/2021,24987
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.4,02/13/2021,24988
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.5,02/14/2021,24989
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12,02/14/2021,24990
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.5,02/14/2021,24991
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.3,02/14/2021,24992
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,13.8,02/14/2021,24993
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.4,02/14/2021,24994
