Reference,Placement,Season,Station,Species,DateTime
10733,Trail,W,35,Giraffe,27/12/2013 13:24
10734,Trail,W,36,Elephant,27/12/2013 13:36
10735,Trail,W,22,Impala,27/12/2013 13:50
10736,Trail,W,30,Baboon,27/12/2013 14:00
10737,Trail,W,12,Elephant,27/12/2013 14:20
10738,Trail,W,35,Giraffe,27/12/2013 14:31
10739,Trail,W,49,Impala,27/12/2013 15:00
10740,Trail,W,22,Impala,27/12/2013 15:14
10741,Trail,W,12,Elephant,27/12/2013 16:00
10742,Trail,W,A,Impala,27/12/2013 16:22
10743,Trail,W,5,Elephant,27/12/2013 16:27
10744,Trail,W,20,Impala,27/12/2013 16:54
10745,Trail,W,35,Impala,27/12/2013 17:04
10746,Trail,W,24,Elephant,27/12/2013 17:34
10747,Trail,W,4,Giraffe,27/12/2013 17:46
10748,Trail,W,17,Impala,27/12/2013 17:53
10749,Trail,W,33,Impala,27/12/2013 18:18
10750,Trail,W,23,Warthog,27/12/2013 18:47
10751,Trail,W,22,Impala,27/12/2013 18:50
10752,Trail,W,24,Elephant,27/12/2013 19:04
10753,Trail,W,17,Elephant,27/12/2013 19:06
10754,Trail,W,44,Impala,27/12/2013 19:26
10755,Trail,W,29,Elephant,27/12/2013 20:11
10756,Trail,W,32,Hippo,27/12/2013 20:17
10757,Trail,W,28,Elephant,27/12/2013 21:26
10758,Trail,W,5,Aardwolf,27/12/2013 21:33
10759,Trail,W,33,Hippo,27/12/2013 21:52
10760,Trail,W,9,Aardwolf,28/12/2013 00:02
10761,Trail,W,44,Impala,28/12/2013 00:09
10762,Trail,W,15,Elephant,28/12/2013 00:43
10763,Trail,W,49,Hippo,28/12/2013 00:49
10764,Trail,W,1,Giraffe,28/12/2013 01:18
10765,Trail,W,35,White tailed mongoose,28/12/2013 01:58
10766,Trail,W,32,Lion,28/12/2013 02:41
10767,Trail,W,11,Impala,28/12/2013 02:57
10768,Trail,W,35,Spotted hyena,28/12/2013 04:07
10769,Trail,W,11,Black backed jackal,28/12/2013 04:22
10770,Trail,W,24,Elephant,28/12/2013 04:46
10771,Trail,W,11,Impala,28/12/2013 05:46
10772,Trail,W,55,Zebra,28/12/2013 06:07
10773,Trail,W,4,Impala,28/12/2013 06:13
10774,Trail,W,12,Elephant,28/12/2013 06:18
10775,Trail,W,F,Spotted hyena,28/12/2013 06:18
10776,Trail,W,36,Elephant,28/12/2013 06:22
10777,Trail,W,12,Elephant,28/12/2013 06:24
10778,Trail,W,22,Zebra,28/12/2013 06:27
10779,Trail,W,20,Impala,28/12/2013 06:32
10780,Trail,W,36,Elephant,28/12/2013 06:33
10781,Trail,W,28,Dikdik,28/12/2013 06:52
10782,Trail,W,4,Elephant,28/12/2013 06:56
10783,Trail,W,23,Baboon,28/12/2013 07:18
10784,Trail,W,15,Impala,28/12/2013 07:29
10785,Trail,W,14,Elephant,28/12/2013 07:30
10786,Trail,W,F,Impala,28/12/2013 08:36
10787,Trail,W,A,Giraffe,28/12/2013 09:04
10788,Trail,W,47,Impala,28/12/2013 09:19
10789,Trail,W,19,Elephant,28/12/2013 10:01
10790,Trail,W,36,Impala,28/12/2013 10:01
10791,Trail,W,10,Impala,28/12/2013 10:12
10792,Trail,W,49,Impala,28/12/2013 10:42
10793,Trail,W,15,Impala,28/12/2013 10:47
10794,Trail,W,8,Impala,28/12/2013 11:02
10795,Trail,W,49,Slender mongoose,28/12/2013 11:05
10796,Trail,W,49,Baboon,28/12/2013 11:10
10797,Trail,W,49,Impala,28/12/2013 11:40
10798,Trail,W,8,Impala,28/12/2013 12:04
10799,Trail,W,28,Elephant,28/12/2013 13:04
10800,Trail,W,48,Impala,28/12/2013 13:05
10801,Trail,W,8,Greater kudu,28/12/2013 13:59
10802,Trail,W,10,Impala,28/12/2013 14:21
10803,Trail,W,4,Giraffe,28/12/2013 14:24
10804,Trail,W,18,Greater kudu,28/12/2013 14:38
10805,Trail,W,49,Elephant,28/12/2013 15:28
10806,Trail,W,49,Impala,28/12/2013 15:29
10807,Trail,W,12,Warthog,28/12/2013 15:42
10808,Trail,W,4,Elephant,28/12/2013 16:09
10809,Trail,W,24,Elephant,28/12/2013 16:11
10810,Trail,W,19,Elephant,28/12/2013 16:44
10811,Trail,W,8,Impala,28/12/2013 17:41
10812,Trail,W,30,Elephant,28/12/2013 17:51
10813,Trail,W,3,Impala,28/12/2013 18:03
10814,Trail,W,20,Greater kudu,28/12/2013 18:18
10815,Trail,W,10,Warthog,28/12/2013 18:25
10816,Trail,W,29,Hippo,28/12/2013 18:40
10817,Trail,W,14,Dikdik,28/12/2013 18:45
10818,Trail,W,35,Elephant,28/12/2013 19:14
10819,Trail,W,25,Leopard,28/12/2013 19:26
10820,Trail,W,33,Spotted hyena,28/12/2013 20:01
10821,Trail,W,35,Hippo,28/12/2013 20:11
10822,Trail,W,4,Elephant,28/12/2013 20:35
10823,Trail,W,45,Spotted hyena,28/12/2013 20:36
10824,Trail,W,F,African civet,28/12/2013 20:51
10825,Trail,W,45,Elephant,28/12/2013 21:22
10826,Trail,W,48,Bat-eared fox,28/12/2013 21:38
10827,Trail,W,33,Spotted hyena,28/12/2013 21:59
10828,Trail,W,11,Impala,28/12/2013 22:47
10829,Trail,W,29,Hippo,28/12/2013 23:20
10830,Trail,W,8,White tailed mongoose,28/12/2013 23:25
10831,Trail,W,9,Elephant,28/12/2013 23:42
10832,Trail,W,16,Hippo,28/12/2013 23:43
10833,Trail,W,33,Bat-eared fox,29/12/2013 00:08
10834,Trail,W,9,Aardwolf,29/12/2013 00:15
10835,Trail,W,11,Impala,29/12/2013 00:32
10836,Trail,W,5,Elephant,29/12/2013 02:14
10837,Trail,W,4,Elephant,29/12/2013 02:22
10838,Trail,W,24,Elephant,29/12/2013 03:58
10839,Trail,W,13,White tailed mongoose,29/12/2013 04:38
10840,Trail,W,10,Dikdik,29/12/2013 05:45
10841,Trail,W,5,Impala,29/12/2013 06:12
10842,Trail,W,24,Elephant,29/12/2013 06:25
10843,Trail,W,32,Black backed jackal,29/12/2013 06:35
10844,Trail,W,15,Impala,29/12/2013 06:43
10845,Trail,W,9,Impala,29/12/2013 06:59
10846,Trail,W,8,Impala,29/12/2013 07:14
10847,Trail,W,15,Impala,29/12/2013 08:11
10848,Trail,W,3,Bush duiker,29/12/2013 08:18
10849,Trail,W,13,Elephant,29/12/2013 08:24
10850,Trail,W,16,Elephant,29/12/2013 08:32
10851,Trail,W,28,White tailed mongoose,29/12/2013 08:58
10852,Trail,W,18,Dikdik,29/12/2013 09:10
10853,Trail,W,44,Giraffe,29/12/2013 09:30
10854,Trail,W,15,Elephant,29/12/2013 09:37
10855,Trail,W,12,Elephant,29/12/2013 09:50
10856,Trail,W,20,Impala,29/12/2013 09:57
10857,Trail,W,11,Warthog,29/12/2013 10:03
10858,Trail,W,9,Grant's gazelle,29/12/2013 10:49
10859,Trail,W,55,Baboon,29/12/2013 11:10
10860,Trail,W,F,Baboon,29/12/2013 11:30
10861,Trail,W,19,Leopard,29/12/2013 11:35
10862,Trail,W,16,Greater kudu,29/12/2013 11:43
10863,Trail,W,9,Grant's gazelle,29/12/2013 11:50
10864,Trail,W,30,Impala,29/12/2013 12:05
10865,Trail,W,17,Impala,29/12/2013 12:29
10866,Trail,W,9,Elephant,29/12/2013 12:33
10867,Trail,W,30,Elephant,29/12/2013 13:18
10868,Trail,W,8,Elephant,29/12/2013 14:01
10869,Trail,W,10,Impala,29/12/2013 14:11
10870,Trail,W,F,Greater kudu,29/12/2013 15:09
10871,Trail,W,44,Zebra,29/12/2013 15:18
10872,Trail,W,32,Impala,29/12/2013 16:29
10873,Trail,W,1,Lesser kudu,29/12/2013 16:32
10874,Trail,W,13,Elephant,29/12/2013 16:33
10875,Trail,W,45,Elephant,29/12/2013 16:34
10876,Trail,W,44,Zebra,29/12/2013 16:37
10877,Trail,W,1,Giraffe,29/12/2013 16:45
10878,Trail,W,35,Impala,29/12/2013 17:33
10879,Trail,W,13,Elephant,29/12/2013 17:45
10880,Trail,W,24,Elephant,29/12/2013 17:51
10881,Trail,W,11,Impala,29/12/2013 18:00
10882,Trail,W,16,Elephant,29/12/2013 18:26
10883,Trail,W,8,Impala,29/12/2013 18:35
10884,Trail,W,18,Dikdik,29/12/2013 18:39
10885,Trail,W,8,Zebra,29/12/2013 18:42
10886,Trail,W,5,Impala,29/12/2013 18:46
10887,Trail,W,44,Giraffe,29/12/2013 18:55
10888,Trail,W,30,Elephant,29/12/2013 19:00
10889,Trail,W,11,Impala,29/12/2013 19:03
10890,Trail,W,24,Dikdik,29/12/2013 19:08
10891,Trail,W,35,Spotted hyena,29/12/2013 19:11
10892,Trail,W,11,Zebra,29/12/2013 19:21
10893,Trail,W,35,Impala,29/12/2013 19:33
10894,Trail,W,44,Impala,29/12/2013 19:57
10895,Trail,W,28,White tailed mongoose,29/12/2013 20:01
10896,Trail,W,13,Honey badger,29/12/2013 20:34
10897,Trail,W,3,Common genet,29/12/2013 20:46
10898,Trail,W,8,White tailed mongoose,29/12/2013 20:54
10899,Trail,W,35,Porcupine,29/12/2013 22:39
10900,Trail,W,28,Hippo,29/12/2013 22:44
10901,Trail,W,17,Common genet,29/12/2013 22:56
10902,Trail,W,F,Aardwolf,29/12/2013 23:10
10903,Trail,W,4,Elephant,29/12/2013 23:14
10904,Trail,W,24,Elephant,30/12/2013 00:01
10905,Trail,W,5,Elephant,30/12/2013 00:23
10906,Trail,W,3,Elephant,30/12/2013 00:45
10907,Trail,W,44,Impala,30/12/2013 01:40
10908,Trail,W,35,Hippo,30/12/2013 01:42
10909,Trail,W,30,Elephant,30/12/2013 02:04
10910,Trail,W,8,Elephant,30/12/2013 02:06
10911,Trail,W,13,Bat-eared fox,30/12/2013 02:07
10912,Trail,W,9,Common genet,30/12/2013 02:36
10913,Trail,W,48,Bat-eared fox,30/12/2013 03:00
10914,Trail,W,48,Hippo,30/12/2013 03:03
10915,Trail,W,17,Spotted hyena,30/12/2013 03:04
10916,Trail,W,4,Elephant,30/12/2013 03:14
10917,Trail,W,44,Impala,30/12/2013 03:38
10918,Trail,W,1,Elephant,30/12/2013 03:49
10919,Trail,W,30,Hippo,30/12/2013 03:50
10920,Trail,W,48,Hippo,30/12/2013 04:55
10921,Trail,W,14,Spotted hyena,30/12/2013 05:21
10922,Trail,W,16,Impala,30/12/2013 06:12
10923,Trail,W,34,Impala,30/12/2013 06:28
10924,Trail,W,F,African civet,30/12/2013 07:04
10925,Trail,W,19,Warthog,30/12/2013 07:13
10926,Trail,W,48,Black backed jackal,30/12/2013 07:51
10927,Trail,W,29,Dikdik,30/12/2013 07:56
10928,Trail,W,22,Baboon,30/12/2013 08:13
10929,Trail,W,11,Impala,30/12/2013 08:19
10930,Trail,W,23,Baboon,30/12/2013 08:38
10931,Trail,W,16,Elephant,30/12/2013 10:04
10932,Trail,W,23,Greater kudu,30/12/2013 10:09
10933,Trail,W,35,Impala,30/12/2013 10:16
10934,Trail,W,14,Elephant,30/12/2013 10:23
10935,Trail,W,10,Baboon,30/12/2013 11:06
10936,Trail,W,35,Impala,30/12/2013 11:39
10937,Trail,W,12,Slender mongoose,30/12/2013 12:07
10938,Trail,W,32,Impala,30/12/2013 12:31
10939,Trail,W,3,Elephant,30/12/2013 12:35
10940,Trail,W,44,Warthog,30/12/2013 13:18
10941,Trail,W,20,Impala,30/12/2013 13:35
10942,Trail,W,29,Impala,30/12/2013 14:24
10943,Trail,W,32,Impala,30/12/2013 14:47
10944,Trail,W,35,Giraffe,30/12/2013 15:15
10945,Trail,W,8,Elephant,30/12/2013 15:52
10946,Trail,W,9,Elephant,30/12/2013 16:22
10947,Trail,W,35,Impala,30/12/2013 16:33
10948,Trail,W,10,Zebra,30/12/2013 17:10
10949,Trail,W,2,Giraffe,30/12/2013 17:58
10950,Trail,W,10,Elephant,30/12/2013 17:59
10951,Trail,W,32,Black backed jackal,30/12/2013 18:29
10952,Trail,W,19,Spotted hyena,30/12/2013 18:44
10953,Trail,W,55,Elephant,30/12/2013 18:49
10954,Trail,W,22,Impala,30/12/2013 18:52
10955,Trail,W,35,Elephant,30/12/2013 19:11
10956,Trail,W,32,Hippo,30/12/2013 19:55
10957,Trail,W,44,Impala,30/12/2013 19:56
10958,Trail,W,24,Elephant,30/12/2013 20:15
10959,Trail,W,11,Impala,30/12/2013 20:49
10960,Trail,W,12,Elephant,30/12/2013 20:54
10961,Trail,W,5,Elephant,30/12/2013 21:36
10962,Trail,W,8,Elephant,30/12/2013 22:50
10963,Trail,W,18,Elephant,30/12/2013 23:17
10964,Trail,W,11,Impala,30/12/2013 23:38
10965,Trail,W,19,Aardvark,30/12/2013 23:43
10966,Trail,W,15,Impala,30/12/2013 23:56
10967,Trail,W,33,Bat-eared fox,31/12/2013 00:39
10968,Trail,W,29,Hippo,31/12/2013 00:54
10969,Trail,W,35,White tailed mongoose,31/12/2013 01:13
10970,Trail,W,F,African civet,31/12/2013 01:56
10971,Trail,W,13,Bat-eared fox,31/12/2013 02:20
10972,Trail,W,29,Hippo,31/12/2013 02:23
10973,Trail,W,17,Aardvark,31/12/2013 02:45
10974,Trail,W,24,Elephant,31/12/2013 03:18
10975,Trail,W,35,Hippo,31/12/2013 03:39
10976,Trail,W,48,Hippo,31/12/2013 03:55
10977,Trail,W,45,Blotched genet,31/12/2013 04:15
10978,Trail,W,32,Hippo,31/12/2013 04:44
10979,Trail,W,35,Hippo,31/12/2013 04:54
10980,Trail,W,32,Hippo,31/12/2013 05:04
10981,Trail,W,20,Impala,31/12/2013 05:36
10982,Trail,W,A,Bush duiker,31/12/2013 05:42
10983,Trail,W,16,Impala,31/12/2013 06:01
10984,Trail,W,11,Impala,31/12/2013 06:05
10985,Trail,W,16,Impala,31/12/2013 06:05
10986,Trail,W,11,Impala,31/12/2013 06:19
10987,Trail,W,12,Elephant,31/12/2013 06:24
10988,Trail,W,45,Elephant,31/12/2013 06:29
10989,Trail,W,14,Elephant,31/12/2013 06:52
10990,Trail,W,4,Elephant,31/12/2013 07:40
10991,Trail,W,17,Impala,31/12/2013 08:30
10992,Trail,W,11,Elephant,31/12/2013 08:47
10993,Trail,W,12,Giraffe,31/12/2013 09:52
10994,Trail,W,A,Impala,31/12/2013 09:58
10995,Trail,W,2,Lesser kudu,31/12/2013 10:28
10996,Trail,W,19,Dikdik,31/12/2013 10:40
10997,Trail,W,10,Impala,31/12/2013 11:13
10998,Trail,W,34,Impala,31/12/2013 12:22
10999,Trail,W,10,Impala,31/12/2013 12:45
11000,Trail,W,1,Elephant,31/12/2013 13:36
11001,Trail,W,2,Elephant,31/12/2013 13:40
11002,Trail,W,30,Impala,31/12/2013 14:29
11003,Trail,W,5,Zebra,31/12/2013 14:41
11004,Trail,W,9,Elephant,31/12/2013 14:50
11005,Trail,W,44,Impala,31/12/2013 15:05
11006,Trail,W,2,Elephant,31/12/2013 15:24
11007,Trail,W,16,Impala,31/12/2013 15:39
11008,Trail,W,49,Impala,31/12/2013 15:59
11009,Trail,W,1,Dikdik,31/12/2013 16:49
11010,Trail,W,4,Elephant,31/12/2013 16:58
11011,Trail,W,18,Greater kudu,31/12/2013 17:18
11012,Trail,W,5,Impala,31/12/2013 17:33
11013,Trail,W,30,Elephant,31/12/2013 17:39
11014,Trail,W,10,Elephant,31/12/2013 17:50
11015,Trail,W,4,Impala,31/12/2013 17:51
11016,Trail,W,11,Impala,31/12/2013 18:08
11017,Trail,W,55,Impala,31/12/2013 18:14
11018,Trail,W,11,Impala,31/12/2013 18:48
11019,Trail,W,1,Elephant,31/12/2013 18:49
11020,Trail,W,4,Elephant,31/12/2013 19:03
11021,Trail,W,11,Zebra,31/12/2013 19:17
11022,Trail,W,16,Elephant,31/12/2013 19:33
11023,Trail,W,22,Elephant,31/12/2013 19:40
11024,Trail,W,28,Hippo,31/12/2013 19:51
11025,Trail,W,3,Serval,31/12/2013 19:52
11026,Trail,W,16,Elephant,31/12/2013 20:14
11027,Trail,W,33,Spotted hyena,31/12/2013 20:37
11028,Trail,W,23,Elephant,31/12/2013 20:40
11029,Trail,W,19,Elephant,31/12/2013 20:42
11030,Trail,W,8,Elephant,31/12/2013 20:48
11031,Trail,W,44,Impala,31/12/2013 21:04
11032,Trail,W,13,Bat-eared fox,31/12/2013 21:07
11033,Trail,W,13,Elephant,31/12/2013 21:07
11034,Trail,W,23,Elephant,31/12/2013 21:21
11035,Trail,W,19,Elephant,31/12/2013 21:35
11036,Trail,W,32,Hippo,31/12/2013 21:45
11037,Trail,W,24,Elephant,31/12/2013 21:57
11038,Trail,W,11,Impala,31/12/2013 22:00
11039,Trail,W,24,Elephant,1/1/14 0:15
11040,Trail,W,23,Elephant,1/1/14 1:37
11041,Trail,W,5,Elephant,1/1/14 1:55
11042,Trail,W,22,Elephant,1/1/14 2:16
11043,Trail,W,32,Spotted hyena,1/1/14 2:39
11044,Trail,W,44,Impala,1/1/14 3:17
11045,Trail,W,35,Hippo,1/1/14 3:24
11046,Trail,W,24,Elephant,1/1/14 3:31
11047,Trail,W,22,Elephant,1/1/14 3:57
11048,Trail,W,32,Hippo,1/1/14 4:18
11049,Trail,W,24,Elephant,1/1/14 4:25
11050,Trail,W,22,Elephant,1/1/14 4:25
11051,Trail,W,24,Elephant,1/1/14 4:26
11052,Trail,W,22,Elephant,1/1/14 4:37
11053,Trail,W,44,Elephant,1/1/14 5:07
11054,Trail,W,2,Elephant,1/1/14 5:09
11055,Trail,W,44,Elephant,1/1/14 5:09
11056,Trail,W,2,Elephant,1/1/14 5:09
11057,Trail,W,44,Elephant,1/1/14 5:09
11058,Trail,W,24,Elephant,1/1/14 5:33
11059,Trail,W,8,Spotted hyena,1/1/14 5:40
11060,Trail,W,33,Spotted hyena,1/1/14 5:45
11061,Trail,W,47,Impala,1/1/14 6:06
11062,Trail,W,19,Elephant,1/1/14 6:13
11063,Trail,W,22,Impala,1/1/14 6:28
11064,Trail,W,44,Impala,1/1/14 6:54
11065,Trail,W,36,Spotted hyena,1/1/14 6:55
11066,Trail,W,24,Elephant,1/1/14 7:20
11067,Trail,W,2,Elephant,1/1/14 7:27
11068,Trail,W,24,Elephant,1/1/14 7:36
11069,Trail,W,1,Elephant,1/1/14 7:39
11070,Trail,W,11,Baboon,1/1/14 8:20
11071,Trail,W,8,Spotted hyena,1/1/14 8:21
11072,Trail,W,24,Elephant,1/1/14 8:33
11073,Trail,W,44,Impala,1/1/14 8:49
11074,Trail,W,47,Baboon,1/1/14 9:14
11075,Trail,W,19,Dikdik,1/1/14 9:14
11076,Trail,W,25,Leopard,1/1/14 9:28
11077,Trail,W,2,Elephant,1/1/14 9:51
11078,Trail,W,1,Giraffe,1/1/14 9:57
11079,Trail,W,49,Impala,1/1/14 10:28
11080,Trail,W,44,Banded mongoose,1/1/14 10:30
11081,Trail,W,12,Warthog,1/1/14 10:43
11082,Trail,W,26,Impala,1/1/14 11:37
11083,Trail,W,22,Impala,1/1/14 12:51
11084,Trail,W,47,Impala,1/1/14 13:46
11085,Trail,W,22,Impala,1/1/14 13:46
11086,Trail,W,47,Impala,1/1/14 13:46
11087,Trail,W,22,Impala,1/1/14 13:46
11088,Trail,W,47,Impala,1/1/14 13:46
11089,Trail,W,22,Warthog,1/1/14 13:50
11090,Trail,W,49,Impala,1/1/14 13:52
11091,Trail,W,22,Impala,1/1/14 13:54
11092,Trail,W,49,Impala,1/1/14 13:54
11093,Trail,W,22,Impala,1/1/14 13:54
11094,Trail,W,44,Elephant,1/1/14 15:08
11095,Trail,W,5,Giraffe,1/1/14 15:09
11096,Trail,W,35,Impala,1/1/14 15:10
11097,Trail,W,23,Elephant,1/1/14 15:15
11098,Trail,W,45,Elephant,1/1/14 15:23
11099,Trail,W,1,Impala,1/1/14 15:25
11100,Trail,W,23,Elephant,1/1/14 15:33
11101,Trail,W,20,Giraffe,1/1/14 16:48
11102,Trail,W,13,Black backed jackal,1/1/14 16:56
11103,Trail,W,28,Dikdik,1/1/14 16:57
11104,Trail,W,11,Elephant,1/1/14 17:13
11105,Trail,W,32,Baboon,1/1/14 17:43
11106,Trail,W,16,Greater kudu,1/1/14 17:58
11107,Trail,W,23,Warthog,1/1/14 18:31
11108,Trail,W,5,Impala,1/1/14 19:14
11109,Trail,W,35,Impala,1/1/14 19:18
11110,Trail,W,5,Impala,1/1/14 19:26
11111,Trail,W,25,Leopard,1/1/14 19:32
11112,Trail,W,11,Impala,1/1/14 19:44
11113,Trail,W,23,Elephant,1/1/14 20:06
11114,Trail,W,28,Elephant,1/1/14 20:19
11115,Trail,W,5,Impala,1/1/14 20:20
11116,Trail,W,30,Elephant,1/1/14 20:35
11117,Trail,W,11,Black backed jackal,1/1/14 20:53
11118,Trail,W,23,Elephant,1/1/14 21:13
11119,Trail,W,22,Leopard,1/1/14 21:42
11120,Trail,W,5,Impala,1/1/14 21:46
11121,Trail,W,11,Impala,1/1/14 21:53
11122,Trail,W,35,Impala,1/1/14 22:04
11123,Trail,W,33,Spotted hyena,1/1/14 22:25
11124,Trail,W,55,Lion,1/1/14 22:27
11125,Trail,W,45,Spotted hyena,1/1/14 22:41
11126,Trail,W,36,Hippo,1/1/14 22:43
11127,Trail,W,28,Elephant,1/1/14 22:57
11128,Trail,W,5,Impala,1/1/14 23:05
11129,Trail,W,35,White tailed mongoose,1/1/14 23:06
11130,Trail,W,19,Porcupine,2/1/14 0:14
11131,Trail,W,45,Blotched genet,2/1/14 0:15
11132,Trail,W,36,Elephant,2/1/14 0:21
11133,Trail,W,5,Impala,2/1/14 0:32
11134,Trail,W,A,Impala,2/1/14 1:35
11135,Trail,W,24,Elephant,2/1/14 2:21
11136,Trail,W,35,Hippo,2/1/14 2:56
11137,Trail,W,25,Leopard,2/1/14 3:38
11138,Trail,W,5,Impala,2/1/14 3:51
11139,Trail,W,23,Elephant,2/1/14 3:52
11140,Trail,W,3,Impala,2/1/14 3:53
11141,Trail,W,44,Impala,2/1/14 3:57
11142,Trail,W,9,Impala,2/1/14 3:58
11143,Trail,W,36,Impala,2/1/14 4:07
11144,Trail,W,46,Elephant,1/1/14 16:21
11145,Trail,W,48,Hippo,2/1/14 4:27
11146,Trail,W,5,Impala,2/1/14 5:51
11147,Trail,W,55,Impala,2/1/14 5:56
11148,Trail,W,32,Hippo,2/1/14 6:13
11149,Trail,W,10,Impala,2/1/14 6:16
11150,Trail,W,17,Spotted hyena,2/1/14 6:43
11151,Trail,W,3,Elephant,2/1/14 6:54
11152,Trail,W,5,Impala,2/1/14 6:58
11153,Trail,W,10,Giraffe,2/1/14 7:34
11154,Trail,W,16,Impala,2/1/14 7:37
11155,Trail,W,11,Baboon,2/1/14 7:50
11156,Trail,W,14,Impala,2/1/14 8:06
11157,Trail,W,17,Elephant,2/1/14 8:20
11158,Trail,W,8,Elephant,2/1/14 8:48
11159,Trail,W,15,Banded mongoose,2/1/14 10:09
11160,Trail,W,8,Giraffe,2/1/14 10:18
11161,Trail,W,8,Zebra,2/1/14 10:22
11162,Trail,W,F,Bush duiker,2/1/14 11:01
11163,Trail,W,1,Lesser kudu,2/1/14 11:01
11164,Trail,W,24,Elephant,2/1/14 11:05
11165,Trail,W,34,Black backed jackal,2/1/14 11:19
11166,Trail,W,23,Elephant,2/1/14 11:51
11167,Trail,W,8,Baboon,2/1/14 12:14
11168,Trail,W,5,Impala,2/1/14 12:24
11169,Trail,W,5,Baboon,2/1/14 12:26
11170,Trail,W,3,Impala,2/1/14 13:01
11171,Trail,W,34,Impala,2/1/14 13:17
11172,Trail,W,20,Greater kudu,2/1/14 14:07
11173,Trail,W,47,Impala,2/1/14 14:28
11174,Trail,W,10,Baboon,2/1/14 14:43
11175,Trail,W,10,Impala,2/1/14 15:01
11176,Trail,W,55,Elephant,2/1/14 15:04
11177,Trail,W,16,Zebra,2/1/14 15:18
11178,Trail,W,14,Elephant,2/1/14 15:36
11179,Trail,W,16,Impala,2/1/14 15:58
11180,Trail,W,28,Dikdik,2/1/14 16:06
11181,Trail,W,15,Elephant,2/1/14 16:18
11182,Trail,W,10,Baboon,2/1/14 16:25
11183,Trail,W,5,Elephant,2/1/14 16:30
11184,Trail,W,30,Elephant,2/1/14 16:31
11185,Trail,W,14,Elephant,2/1/14 17:22
11186,Trail,W,16,Greater kudu,2/1/14 17:30
11187,Trail,W,3,Bush duiker,2/1/14 17:40
11188,Trail,W,32,Warthog,2/1/14 17:53
11189,Trail,W,12,Warthog,2/1/14 18:23
11190,Trail,W,9,Impala,2/1/14 18:25
11191,Trail,W,9,Zebra,2/1/14 18:30
11192,Trail,W,18,Dikdik,2/1/14 18:55
11193,Trail,W,19,Dikdik,2/1/14 19:03
11194,Trail,W,32,Black backed jackal,2/1/14 19:08
11195,Trail,W,9,Elephant,2/1/14 19:10
11196,Trail,W,11,Zebra,2/1/14 19:20
11197,Trail,W,3,Elephant,2/1/14 19:34
11198,Trail,W,30,Elephant,2/1/14 19:44
11199,Trail,W,3,Elephant,2/1/14 19:45
11200,Trail,W,30,Elephant,2/1/14 19:48
11201,Trail,W,10,Impala,2/1/14 19:49
11202,Trail,W,3,Elephant,2/1/14 19:56
11203,Trail,W,45,Blotched genet,2/1/14 20:22
11204,Trail,W,F,Hippo,2/1/14 20:39
11205,Trail,W,15,Common genet,2/1/14 20:56
11206,Trail,W,29,Hippo,2/1/14 21:24
11207,Trail,W,49,White tailed mongoose,2/1/14 21:34
11208,Trail,W,8,Aardwolf,2/1/14 21:42
11209,Trail,W,16,Elephant,2/1/14 22:11
11210,Trail,W,33,Spotted hyena,2/1/14 23:42
11211,Trail,W,13,Elephant,3/1/14 0:11
11212,Trail,W,33,Spotted hyena,3/1/14 1:25
11213,Trail,W,29,Hippo,3/1/14 1:34
11214,Trail,W,47,Waterbuck,3/1/14 2:33
11215,Trail,W,11,Black backed jackal,3/1/14 2:39
11216,Trail,W,1,Spotted hyena,3/1/14 3:27
11217,Trail,W,35,Hippo,3/1/14 3:29
11218,Trail,W,8,Impala,3/1/14 3:47
11219,Trail,W,4,Elephant,3/1/14 3:48
11220,Trail,W,33,Spotted hyena,3/1/14 4:15
11221,Trail,W,17,Elephant,3/1/14 4:54
11222,Trail,W,24,Elephant,3/1/14 5:52
11223,Trail,W,10,Impala,3/1/14 5:54
11224,Trail,W,8,Zebra,3/1/14 6:10
11225,Trail,W,5,Elephant,3/1/14 6:11
11226,Trail,W,15,Impala,3/1/14 6:21
11227,Trail,W,19,Warthog,3/1/14 7:00
11228,Trail,W,10,Dikdik,3/1/14 7:45
11229,Trail,W,13,Greater kudu,3/1/14 8:37
11230,Trail,W,11,Impala,3/1/14 8:40
11231,Trail,W,24,Elephant,3/1/14 8:43
11232,Trail,W,9,Zebra,3/1/14 8:56
11233,Trail,W,8,Impala,3/1/14 9:52
11234,Trail,W,5,Elephant,3/1/14 9:57
11235,Trail,W,16,Impala,3/1/14 12:26
11236,Trail,W,9,Elephant,3/1/14 13:14
11237,Trail,W,F,Elephant,3/1/14 13:31
11238,Trail,W,29,Elephant,3/1/14 13:40
11239,Trail,W,46,Elephant,3/1/14 1:40
11240,Trail,W,29,Elephant,3/1/14 13:40
11241,Trail,W,20,Impala,3/1/14 13:42
11242,Trail,W,8,Elephant,3/1/14 13:46
11243,Trail,W,29,Elephant,3/1/14 14:02
11244,Trail,W,3,Elephant,3/1/14 14:14
11245,Trail,W,10,Baboon,3/1/14 14:53
11246,Trail,W,4,Elephant,3/1/14 15:00
11247,Trail,W,11,Impala,3/1/14 16:59
11248,Trail,W,44,Elephant,3/1/14 17:13
11249,Trail,W,14,Dikdik,3/1/14 17:49
11250,Trail,W,49,Baboon,3/1/14 18:22
11251,Trail,W,48,Hippo,3/1/14 18:23
11252,Trail,W,17,Impala,3/1/14 18:30
11253,Trail,W,32,Warthog,3/1/14 18:48
